,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Month,Day,Hour,Minute,Second,risehour,riseminute,sethour,setminute
16131,239.76,54,30.48,100,32.33,6.75,10,1,9,10,21,6,13,18,11
16132,546.25,54,30.47,99,48.49,6.75,10,1,9,5,35,6,13,18,11
16133,406.69,54,30.47,100,4.21,7.87,10,1,9,0,20,6,13,18,11
16134,759.64,54,30.47,100,34.13,6.75,10,1,8,55,23,6,13,18,11
16135,554.86,54,30.47,100,49.12,3.37,10,1,8,50,21,6,13,18,11
16136,554.46,54,30.47,100,68.07,3.37,10,1,8,45,22,6,13,18,11
16137,620.88,53,30.47,100,173.9,1.12,10,1,8,40,19,6,13,18,11
16138,387.86,54,30.47,100,107.99,4.5,10,1,8,35,27,6,13,18,11
16139,339.24,54,30.47,100,67.9,6.75,10,1,8,30,23,6,13,18,11
16140,232.62,54,30.47,100,39.51,9.0,10,1,8,25,18,6,13,18,11
16141,296.68,54,30.47,101,48.22,3.37,10,1,8,20,20,6,13,18,11
16142,478.06,54,30.47,101,125.48,2.25,10,1,8,15,23,6,13,18,11
16143,451.34,53,30.47,101,174.92,10.12,10,1,8,10,20,6,13,18,11
16144,366.92,53,30.47,101,32.56,3.37,10,1,8,5,21,6,13,18,11
16145,487.45,52,30.47,101,72.29,6.75,10,1,8,0,20,6,13,18,11
16146,313.63,52,30.47,101,79.01,4.5,10,1,7,55,22,6,13,18,11
16147,199.84,52,30.47,101,82.71,5.62,10,1,7,50,21,6,13,18,11
16148,165.65,52,30.46,101,63.86,2.25,10,1,7,45,23,6,13,18,11
16149,77.31,52,30.46,101,83.11,3.37,10,1,7,40,27,6,13,18,11
16150,204.54,52,30.46,101,143.45,6.75,10,1,7,35,21,6,13,18,11
16151,158.17,51,30.46,101,124.49,4.5,10,1,7,30,23,6,13,18,11
16152,130.18,51,30.46,101,140.09,9.0,10,1,7,25,20,6,13,18,11
16153,59.44,51,30.46,101,93.37,6.75,10,1,7,20,21,6,13,18,11
16154,88.38,51,30.46,101,137.81,3.37,10,1,7,15,32,6,13,18,11
16155,107.43,51,30.46,101,141.73,4.5,10,1,7,10,20,6,13,18,11
16156,77.74,51,30.46,100,123.84,4.5,10,1,7,5,22,6,13,18,11
16157,68.25,51,30.45,100,87.42,5.62,10,1,7,0,20,6,13,18,11
16158,35.06,50,30.45,100,108.95,4.5,10,1,6,55,18,6,13,18,11
16159,15.95,50,30.45,100,155.76,7.87,10,1,6,50,21,6,13,18,11
16160,17.13,50,30.45,99,137.0,7.87,10,1,6,45,20,6,13,18,11
16161,20.99,50,30.45,99,128.54,6.75,10,1,6,40,30,6,13,18,11
16162,11.19,50,30.45,98,120.55,7.87,10,1,6,35,25,6,13,18,11
16163,8.38,49,30.45,99,129.81,6.75,10,1,6,30,22,6,13,18,11
16164,6.63,49,30.45,100,138.79,6.75,10,1,6,25,26,6,13,18,11
16165,5.13,49,30.44,100,123.2,9.0,10,1,6,20,26,6,13,18,11
16166,3.69,49,30.44,101,110.25,7.87,10,1,6,15,24,6,13,18,11
16167,2.4,49,30.44,101,141.08,5.62,10,1,6,10,20,6,13,18,11
16168,1.67,49,30.44,101,100.05,5.62,10,1,6,5,21,6,13,18,11
16169,1.44,49,30.44,101,152.1,7.87,10,1,6,0,25,6,13,18,11
16170,1.29,50,30.44,101,133.37,11.25,10,1,5,55,24,6,13,18,11
16171,1.27,50,30.44,101,127.36,5.62,10,1,5,50,27,6,13,18,11
16172,1.26,50,30.44,101,141.49,5.62,10,1,5,45,23,6,13,18,11
16173,1.28,50,30.44,101,100.6,9.0,10,1,5,40,21,6,13,18,11
16174,1.27,50,30.44,101,138.95,9.0,10,1,5,35,24,6,13,18,11
16175,1.28,50,30.44,101,137.4,6.75,10,1,5,30,21,6,13,18,11
16176,1.26,50,30.44,101,143.08,6.75,10,1,5,25,23,6,13,18,11
16177,1.28,50,30.44,101,111.93,7.87,10,1,5,20,23,6,13,18,11
16178,1.29,50,30.44,101,135.93,4.5,10,1,5,15,20,6,13,18,11
16179,1.29,50,30.44,101,123.59,10.12,10,1,5,10,21,6,13,18,11
16180,1.3,50,30.44,101,125.93,7.87,10,1,5,5,23,6,13,18,11
16181,1.28,50,30.44,101,123.76,7.87,10,1,5,0,25,6,13,18,11
16182,1.26,50,30.44,101,102.89,4.5,10,1,4,55,21,6,13,18,11
16183,1.27,50,30.43,101,157.27,6.75,10,1,4,50,20,6,13,18,11
16184,1.29,50,30.44,100,158.43,2.25,10,1,4,45,20,6,13,18,11
16185,1.26,51,30.43,100,126.01,4.5,10,1,4,40,22,6,13,18,11
16186,1.27,51,30.43,100,147.5,7.87,10,1,4,35,19,6,13,18,11
16187,1.27,50,30.43,100,58.98,3.37,10,1,4,30,22,6,13,18,11
16188,1.28,50,30.43,100,24.57,5.62,10,1,4,25,22,6,13,18,11
16189,1.27,50,30.43,100,117.66,12.37,10,1,4,20,23,6,13,18,11
16190,1.27,50,30.43,100,123.15,10.12,10,1,4,15,20,6,13,18,11
16191,1.25,50,30.43,100,126.36,5.62,10,1,4,10,21,6,13,18,11
16192,1.26,50,30.43,100,135.42,5.62,10,1,4,5,23,6,13,18,11
16193,1.26,50,30.43,100,125.96,12.37,10,1,4,0,25,6,13,18,11
16194,1.27,50,30.43,100,133.19,9.0,10,1,3,55,19,6,13,18,11
16195,1.29,50,30.43,100,158.26,4.5,10,1,3,50,20,6,13,18,11
16196,1.24,50,30.43,100,198.94,4.5,10,1,3,45,27,6,13,18,11
16197,1.26,50,30.43,100,69.18,2.25,10,1,3,40,20,6,13,18,11
16198,1.27,50,30.43,100,131.05,7.87,10,1,3,35,25,6,13,18,11
16199,1.26,50,30.43,100,125.83,4.5,10,1,3,30,19,6,13,18,11
16200,1.29,50,30.43,100,85.42,0.0,10,1,3,25,22,6,13,18,11
16201,1.26,51,30.43,100,132.21,2.25,10,1,3,20,21,6,13,18,11
16202,1.27,51,30.43,100,141.29,4.5,10,1,3,15,19,6,13,18,11
16203,1.29,50,30.43,100,134.16,13.5,10,1,3,10,23,6,13,18,11
16204,1.26,50,30.43,100,132.66,9.0,10,1,3,5,19,6,13,18,11
16205,1.31,50,30.43,100,142.99,2.25,10,1,3,0,24,6,13,18,11
16206,1.28,50,30.43,100,117.12,7.87,10,1,2,55,19,6,13,18,11
16207,1.29,50,30.43,100,125.55,9.0,10,1,2,50,19,6,13,18,11
16208,1.27,50,30.43,100,142.79,4.5,10,1,2,45,26,6,13,18,11
16209,1.28,50,30.43,100,145.65,6.75,10,1,2,40,22,6,13,18,11
16210,1.32,50,30.43,100,141.13,4.5,10,1,2,35,24,6,13,18,11
16211,1.28,50,30.43,100,136.03,9.0,10,1,2,30,29,6,13,18,11
16212,1.28,50,30.43,100,182.2,5.62,10,1,2,25,19,6,13,18,11
16213,1.25,50,30.43,100,129.94,3.37,10,1,2,20,31,6,13,18,11
16214,1.28,50,30.43,100,131.57,6.75,10,1,2,15,19,6,13,18,11
16215,1.26,50,30.44,100,135.34,9.0,10,1,2,10,24,6,13,18,11
16216,1.23,50,30.43,100,102.17,12.37,10,1,2,5,27,6,13,18,11
16217,1.3,51,30.44,100,148.95,3.37,10,1,2,0,23,6,13,18,11
16218,1.26,51,30.44,100,126.55,7.87,10,1,1,55,23,6,13,18,11
16219,1.28,51,30.44,100,148.13,7.87,10,1,1,50,26,6,13,18,11
16220,1.28,51,30.44,100,141.06,11.25,10,1,1,45,26,6,13,18,11
16221,1.26,51,30.44,100,129.03,9.0,10,1,1,40,23,6,13,18,11
16222,1.28,51,30.44,99,148.18,6.75,10,1,1,35,24,6,13,18,11
16223,1.29,51,30.44,99,127.53,7.87,10,1,1,30,30,6,13,18,11
16224,1.26,50,30.44,99,145.18,10.12,10,1,1,25,23,6,13,18,11
16225,1.3,50,30.44,99,157.74,5.62,10,1,1,20,21,6,13,18,11
16226,1.27,50,30.45,98,184.21,4.5,10,1,1,15,25,6,13,18,11
16227,1.26,50,30.45,98,109.41,5.62,10,1,1,10,21,6,13,18,11
16228,1.29,50,30.45,98,178.42,9.0,10,1,1,5,20,6,13,18,11
16229,1.24,49,30.45,97,146.72,11.25,10,1,1,0,25,6,13,18,11
16230,1.26,49,30.45,97,146.87,10.12,10,1,0,55,20,6,13,18,11
16231,1.24,49,30.45,95,152.75,13.5,10,1,0,50,21,6,13,18,11
16232,1.26,48,30.45,94,151.16,7.87,10,1,0,45,18,6,13,18,11
16233,1.25,48,30.45,92,151.13,10.12,10,1,0,40,24,6,13,18,11
16234,1.24,48,30.45,88,180.23,10.12,10,1,0,35,22,6,13,18,11
16235,1.27,49,30.45,84,151.91,9.0,10,1,0,30,18,6,13,18,11
16236,1.29,49,30.46,77,154.23,7.87,10,1,0,20,20,6,13,18,11
16237,1.27,48,30.46,79,137.68,11.25,10,1,0,0,19,6,13,18,11
16238,1.2,46,30.42,100,152.2,6.75,11,29,19,5,2,6,40,17,42
16239,1.21,46,30.42,100,168.06,9.0,11,29,19,0,3,6,40,17,42
16240,1.22,46,30.42,99,116.92,6.75,11,29,18,55,1,6,40,17,42
16241,1.2,46,30.42,99,162.15,4.5,11,29,18,50,4,6,40,17,42
16242,1.18,46,30.42,99,81.09,6.75,11,29,18,45,1,6,40,17,42
16243,1.21,46,30.41,99,4.37,3.37,11,29,18,40,2,6,40,17,42
16244,1.24,46,30.41,100,134.61,5.62,11,29,18,35,2,6,40,17,42
16245,1.25,46,30.41,100,186.69,12.37,11,29,18,30,3,6,40,17,42
16246,1.18,46,30.41,101,183.08,4.5,11,29,18,25,3,6,40,17,42
16247,1.19,46,30.41,101,183.96,2.25,11,29,18,20,1,6,40,17,42
16248,1.19,46,30.41,100,96.02,9.0,11,29,18,15,2,6,40,17,42
16249,1.17,46,30.41,100,119.53,11.25,11,29,18,10,2,6,40,17,42
16250,1.23,46,30.41,100,138.51,9.0,11,29,18,5,1,6,40,17,42
16251,1.25,46,30.4,100,187.99,7.87,11,29,18,0,2,6,40,17,42
16252,1.18,47,30.4,100,153.97,10.12,11,29,17,55,1,6,40,17,42
16253,1.18,47,30.4,100,122.5,4.5,11,29,17,50,2,6,40,17,42
16254,2.01,47,30.4,100,95.44,14.62,11,29,17,45,2,6,40,17,42
16255,3.06,47,30.4,100,149.37,7.87,11,29,17,40,6,6,40,17,42
16256,6.44,47,30.4,100,162.59,11.25,11,29,17,35,7,6,40,17,42
16257,13.51,47,30.39,99,127.18,7.87,11,29,17,30,2,6,40,17,42
16258,10.92,47,30.39,99,155.89,4.5,11,29,17,25,2,6,40,17,42
16259,14.12,47,30.39,100,116.56,7.87,11,29,17,20,1,6,40,17,42
16260,24.03,47,30.39,100,157.67,7.87,11,29,17,15,5,6,40,17,42
16261,29.6,47,30.4,100,127.6,11.25,11,29,17,10,2,6,40,17,42
16262,31.44,47,30.4,99,147.5,7.87,11,29,17,5,2,6,40,17,42
16263,34.53,47,30.4,99,124.89,4.5,11,29,17,0,4,6,40,17,42
16264,38.15,47,30.4,99,143.88,5.62,11,29,16,55,2,6,40,17,42
16265,37.09,47,30.4,98,114.39,6.75,11,29,16,50,1,6,40,17,42
16266,34.89,47,30.4,97,101.94,2.25,11,29,16,45,5,6,40,17,42
16267,28.29,48,30.4,97,138.4,4.5,11,29,16,40,2,6,40,17,42
16268,41.01,48,30.4,96,7.83,4.5,11,29,16,35,2,6,40,17,42
16269,69.63,49,30.39,95,150.53,7.87,11,29,16,30,4,6,40,17,42
16270,89.42,49,30.39,94,105.59,2.25,11,29,16,25,1,6,40,17,42
16271,71.85,50,30.39,92,146.98,6.75,11,29,16,20,4,6,40,17,42
16272,70.0,50,30.39,90,132.51,5.62,11,29,16,15,2,6,40,17,42
16273,94.54,50,30.38,88,128.51,6.75,11,29,16,10,1,6,40,17,42
16274,186.28,50,30.38,89,134.93,7.87,11,29,16,5,1,6,40,17,42
16275,191.05,49,30.39,91,184.95,5.62,11,29,16,0,2,6,40,17,42
16276,250.53,49,30.39,97,179.58,4.5,11,29,15,55,2,6,40,17,42
16277,267.87,49,30.39,97,78.28,2.25,11,29,15,50,2,6,40,17,42
16278,474.86,49,30.39,97,87.34,4.5,11,29,15,45,1,6,40,17,42
16279,488.67,48,30.39,97,64.44,4.5,11,29,15,40,6,6,40,17,42
16280,340.8,48,30.39,97,134.6,7.87,11,29,15,35,7,6,40,17,42
16281,243.04,48,30.39,97,102.1,3.37,11,29,15,30,1,6,40,17,42
16282,199.25,48,30.39,96,104.0,2.25,11,29,15,25,2,6,40,17,42
16283,135.85,49,30.39,95,47.64,4.5,11,29,15,20,5,6,40,17,42
16284,174.16,49,30.38,96,61.68,4.5,11,29,15,15,2,6,40,17,42
16285,218.02,48,30.38,98,119.66,7.87,11,29,15,10,2,6,40,17,42
16286,229.59,48,30.38,97,149.0,4.5,11,29,15,5,4,6,40,17,42
16287,265.0,48,30.38,96,118.14,5.62,11,29,15,0,2,6,40,17,42
16288,262.97,48,30.38,93,99.29,3.37,11,29,14,55,1,6,40,17,42
16289,286.57,49,30.38,93,85.59,5.62,11,29,14,50,1,6,40,17,42
16290,282.43,49,30.38,90,142.15,1.12,11,29,14,45,6,6,40,17,42
16291,245.73,49,30.38,89,112.6,11.25,11,29,14,40,3,6,40,17,42
16292,308.04,49,30.39,88,54.84,11.25,11,29,14,35,4,6,40,17,42
16293,307.57,49,30.39,89,71.6,4.5,11,29,14,30,4,6,40,17,42
16294,376.3,49,30.39,91,134.16,10.12,11,29,14,25,1,6,40,17,42
16295,447.56,49,30.39,92,55.76,6.75,11,29,14,20,6,6,40,17,42
16296,415.35,49,30.38,93,126.31,5.62,11,29,14,15,2,6,40,17,42
16297,362.48,49,30.39,96,39.08,5.62,11,29,14,10,1,6,40,17,42
16298,309.13,49,30.39,95,70.41,11.25,11,29,14,5,1,6,40,17,42
16299,346.94,49,30.39,95,138.75,5.62,11,29,14,0,2,6,40,17,42
16300,424.93,48,30.39,98,93.2,1.12,11,29,13,55,2,6,40,17,42
16301,986.79,47,30.4,99,47.46,7.87,11,29,13,50,2,6,40,17,42
16302,963.02,47,30.4,100,51.15,7.87,11,29,13,45,4,6,40,17,42
16303,316.77,47,30.4,100,69.53,3.37,11,29,13,40,2,6,40,17,42
16304,674.76,48,30.39,100,31.77,4.5,11,29,13,35,1,6,40,17,42
16305,477.33,48,30.39,99,64.44,7.87,11,29,13,30,4,6,40,17,42
16306,250.06,48,30.4,100,87.18,7.87,11,29,13,25,2,6,40,17,42
16307,534.59,48,30.4,99,55.04,5.62,11,29,13,20,3,6,40,17,42
16308,348.55,49,30.4,99,182.11,4.5,11,29,13,15,2,6,40,17,42
16309,388.74,49,30.4,99,10.29,6.75,11,29,13,10,2,6,40,17,42
16310,445.25,49,30.4,99,76.39,5.62,11,29,13,5,4,6,40,17,42
16311,301.91,49,30.4,98,120.39,5.62,11,29,13,0,2,6,40,17,42
16312,583.0,49,30.4,99,54.82,9.0,11,29,12,55,8,6,40,17,42
16313,616.64,50,30.4,99,68.86,4.5,11,29,12,50,1,6,40,17,42
16314,428.5,50,30.4,99,10.51,6.75,11,29,12,45,1,6,40,17,42
16315,728.07,50,30.4,99,93.1,5.62,11,29,12,40,5,6,40,17,42
16316,769.8,49,30.41,100,359.94,3.37,11,29,12,35,1,6,40,17,42
16317,783.02,49,30.41,100,10.47,6.75,11,29,12,30,1,6,40,17,42
16318,691.04,49,30.41,100,54.04,11.25,11,29,12,25,5,6,40,17,42
16319,782.75,49,30.41,100,13.29,9.0,11,29,12,20,1,6,40,17,42
16320,709.15,49,30.41,100,72.39,15.75,11,29,12,15,1,6,40,17,42
16321,692.11,48,30.41,99,76.93,4.5,11,29,12,10,2,6,40,17,42
16322,462.95,49,30.41,99,132.61,2.25,11,29,12,5,4,6,40,17,42
16323,549.09,49,30.41,99,90.12,7.87,11,29,12,0,4,6,40,17,42
16324,439.94,49,30.42,98,11.35,4.5,11,29,11,55,1,6,40,17,42
16325,419.91,49,30.42,98,18.52,5.62,11,29,11,50,2,6,40,17,42
16326,603.7,49,30.42,96,65.18,5.62,11,29,11,45,6,6,40,17,42
16327,303.37,50,30.42,96,180.29,6.75,11,29,11,40,5,6,40,17,42
16328,810.26,50,30.42,95,40.22,2.25,11,29,11,35,2,6,40,17,42
16329,436.71,50,30.43,93,10.29,9.0,11,29,11,30,2,6,40,17,42
16330,385.84,51,30.43,91,25.88,3.37,11,29,11,25,2,6,40,17,42
16331,828.01,50,30.43,92,157.24,4.5,11,29,11,20,1,6,40,17,42
16332,1075.64,50,30.43,98,93.99,6.75,11,29,11,15,2,6,40,17,42
16333,916.38,50,30.43,99,49.87,3.37,11,29,11,10,1,6,40,17,42
16334,378.8,49,30.43,98,81.37,4.5,11,29,11,5,2,6,40,17,42
16335,380.8,49,30.43,98,98.27,10.12,11,29,11,0,5,6,40,17,42
16336,343.09,49,30.43,96,51.51,3.37,11,29,10,55,4,6,40,17,42
16337,469.26,49,30.44,96,141.55,3.37,11,29,10,50,3,6,40,17,42
16338,324.06,50,30.44,94,75.08,3.37,11,29,10,45,2,6,40,17,42
16339,603.42,50,30.44,94,145.77,7.87,11,29,10,40,1,6,40,17,42
16340,650.12,49,30.44,97,78.68,11.25,11,29,10,35,2,6,40,17,42
16341,382.54,49,30.44,97,86.31,14.62,11,29,10,30,2,6,40,17,42
16342,385.84,49,30.44,97,49.18,7.87,11,29,10,25,2,6,40,17,42
16343,957.58,49,30.44,98,150.93,4.5,11,29,10,20,2,6,40,17,42
16344,886.05,49,30.44,98,62.63,6.75,11,29,10,15,4,6,40,17,42
16345,635.55,49,30.44,97,62.77,5.62,11,29,10,10,1,6,40,17,42
16346,394.27,49,30.45,97,73.65,7.87,11,29,10,5,2,6,40,17,42
16347,507.72,49,30.45,96,142.64,5.62,11,29,10,0,2,6,40,17,42
16348,428.78,48,30.44,96,100.17,7.87,11,29,9,55,2,6,40,17,42
16349,369.92,48,30.44,95,170.21,3.37,11,29,9,50,2,6,40,17,42
16350,441.41,48,30.44,96,127.26,13.5,11,29,9,45,4,6,40,17,42
16351,356.55,47,30.44,96,100.31,3.37,11,29,9,40,2,6,40,17,42
16352,352.66,47,30.44,97,139.13,10.12,11,29,9,35,3,6,40,17,42
16353,379.62,46,30.45,100,132.03,5.62,11,29,9,30,4,6,40,17,42
16354,395.41,46,30.45,100,134.61,10.12,11,29,9,25,1,6,40,17,42
16355,581.88,46,30.45,100,121.37,10.12,11,29,9,20,2,6,40,17,42
16356,305.46,46,30.45,100,91.21,4.5,11,29,9,15,2,6,40,17,42
16357,385.3,46,30.45,99,90.82,5.62,11,29,9,10,1,6,40,17,42
16358,285.3,45,30.44,99,96.35,10.12,11,29,9,5,1,6,40,17,42
16359,369.67,45,30.44,99,182.87,10.12,11,29,9,0,2,6,40,17,42
16360,251.67,45,30.45,99,95.27,4.5,11,29,8,55,5,6,40,17,42
16361,279.44,45,30.45,98,108.22,6.75,11,29,8,50,3,6,40,17,42
16362,233.12,45,30.45,98,190.86,5.62,11,29,8,45,2,6,40,17,42
16363,194.56,45,30.44,98,189.64,2.25,11,29,8,40,1,6,40,17,42
16364,288.44,46,30.44,98,29.82,4.5,11,29,8,35,4,6,40,17,42
16365,196.88,46,30.44,98,56.28,7.87,11,29,8,30,2,6,40,17,42
16366,342.08,45,30.43,99,140.04,4.5,11,29,8,25,2,6,40,17,42
16367,248.66,45,30.43,99,135.4,11.25,11,29,8,20,2,6,40,17,42
16368,353.55,45,30.43,100,117.25,5.62,11,29,8,15,2,6,40,17,42
16369,289.42,45,30.43,100,232.81,5.62,11,29,8,10,1,6,40,17,42
16370,175.07,45,30.43,100,131.33,11.25,11,29,8,5,2,6,40,17,42
16371,148.86,45,30.43,100,106.13,3.37,11,29,8,0,5,6,40,17,42
16372,145.5,45,30.42,100,173.22,7.87,11,29,7,55,2,6,40,17,42
16373,196.07,45,30.42,99,167.72,2.25,11,29,7,50,1,6,40,17,42
16374,65.63,45,30.42,99,113.79,11.25,11,29,7,45,5,6,40,17,42
16375,73.55,45,30.42,99,131.93,9.0,11,29,7,40,2,6,40,17,42
16376,54.85,45,30.42,99,125.83,12.37,11,29,7,35,2,6,40,17,42
16377,120.64,45,30.42,99,146.21,9.0,11,29,7,30,4,6,40,17,42
16378,64.23,45,30.43,99,97.38,6.75,11,29,7,25,2,6,40,17,42
16379,26.56,45,30.43,99,169.3,6.75,11,29,7,20,2,6,40,17,42
16380,30.53,45,30.42,98,71.55,6.75,11,29,7,15,2,6,40,17,42
16381,29.73,45,30.42,98,167.42,9.0,11,29,7,10,5,6,40,17,42
16382,21.72,45,30.42,98,100.03,7.87,11,29,7,5,2,6,40,17,42
16383,21.95,45,30.42,98,159.27,9.0,11,29,7,0,3,6,40,17,42
16384,18.1,45,30.42,97,150.66,6.75,11,29,6,55,2,6,40,17,42
16385,12.69,44,30.42,96,151.07,9.0,11,29,6,50,4,6,40,17,42
16386,7.52,44,30.42,95,112.66,11.25,11,29,6,45,4,6,40,17,42
16387,5.94,44,30.42,95,154.77,11.25,11,29,6,40,4,6,40,17,42
16388,4.34,44,30.42,95,189.32,14.62,11,29,6,35,2,6,40,17,42
16389,2.36,44,30.42,92,171.4,11.25,11,29,6,30,2,6,40,17,42
16390,1.46,43,30.43,82,133.5,5.62,11,29,6,25,1,6,40,17,42
16391,1.23,43,30.42,77,181.03,6.75,11,29,6,20,3,6,40,17,42
16392,1.18,43,30.42,80,145.28,7.87,11,29,6,15,5,6,40,17,42
16393,1.17,43,30.42,75,125.25,9.0,11,29,6,10,4,6,40,17,42
16394,1.21,42,30.42,76,146.45,9.0,11,29,6,5,4,6,40,17,42
16395,1.19,42,30.41,75,173.21,12.37,11,29,6,0,2,6,40,17,42
16396,1.24,42,30.42,82,150.88,6.75,11,29,5,55,2,6,40,17,42
16397,1.21,41,30.41,87,106.53,5.62,11,29,5,50,3,6,40,17,42
16398,1.21,41,30.41,95,181.82,3.37,11,29,5,45,1,6,40,17,42
16399,1.17,41,30.42,97,117.26,9.0,11,29,5,40,2,6,40,17,42
16400,1.16,42,30.42,97,166.07,6.75,11,29,5,35,2,6,40,17,42
16401,1.19,42,30.42,98,131.0,12.37,11,29,5,30,1,6,40,17,42
16402,1.21,42,30.42,98,123.75,9.0,11,29,5,25,1,6,40,17,42
16403,1.2,42,30.42,98,139.61,3.37,11,29,5,20,2,6,40,17,42
16404,1.2,43,30.41,98,134.2,7.87,11,29,5,15,5,6,40,17,42
16405,1.19,42,30.41,97,111.46,9.0,11,29,5,10,4,6,40,17,42
16406,1.2,43,30.41,97,144.88,11.25,11,29,5,5,2,6,40,17,42
16407,1.22,43,30.41,97,97.17,6.75,11,29,5,0,4,6,40,17,42
16408,1.17,43,30.41,97,101.0,3.37,11,29,4,55,2,6,40,17,42
16409,1.19,42,30.41,98,179.76,11.25,11,29,4,50,5,6,40,17,42
16410,1.22,42,30.41,98,176.49,7.87,11,29,4,45,2,6,40,17,42
16411,1.22,43,30.41,99,169.3,5.62,11,29,4,40,1,6,40,17,42
16412,1.2,43,30.41,98,171.76,7.87,11,29,4,35,4,6,40,17,42
16413,1.19,42,30.41,98,136.21,10.12,11,29,4,30,2,6,40,17,42
16414,1.19,42,30.41,99,167.73,3.37,11,29,4,25,2,6,40,17,42
16415,1.18,42,30.41,99,117.63,9.0,11,29,4,20,1,6,40,17,42
16416,1.2,42,30.41,99,122.35,5.62,11,29,4,15,2,6,40,17,42
16417,1.21,42,30.41,99,132.44,11.25,11,29,4,10,2,6,40,17,42
16418,1.22,42,30.41,99,110.33,10.12,11,29,4,5,7,6,40,17,42
16419,1.2,42,30.42,98,200.7,3.37,11,29,4,0,1,6,40,17,42
16420,1.2,42,30.42,98,122.37,3.37,11,29,3,55,2,6,40,17,42
16421,1.2,42,30.42,98,178.7,6.75,11,29,3,50,2,6,40,17,42
16422,1.16,42,30.42,98,139.05,10.12,11,29,3,45,7,6,40,17,42
16423,1.2,42,30.42,97,124.12,9.0,11,29,3,40,2,6,40,17,42
16424,1.21,41,30.42,96,142.16,7.87,11,29,3,35,2,6,40,17,42
16425,1.24,42,30.42,96,165.89,3.37,11,29,3,30,1,6,40,17,42
16426,1.2,41,30.42,96,139.02,12.37,11,29,3,25,2,6,40,17,42
16427,1.19,41,30.42,94,149.97,6.75,11,29,3,20,6,6,40,17,42
16428,1.17,40,30.42,90,135.84,10.12,11,29,3,15,2,6,40,17,42
16429,1.2,40,30.42,88,119.15,9.0,11,29,3,10,2,6,40,17,42
16430,1.19,41,30.42,79,71.79,2.25,11,29,3,5,4,6,40,17,42
16431,1.2,41,30.42,74,113.0,6.75,11,29,3,0,3,6,40,17,42
16432,1.19,41,30.42,65,135.7,5.62,11,29,2,55,2,6,40,17,42
16433,1.18,42,30.42,68,146.6,6.75,11,29,2,50,2,6,40,17,42
16434,1.21,42,30.42,60,163.51,5.62,11,29,2,45,2,6,40,17,42
16435,1.19,42,30.42,59,174.03,6.75,11,29,2,40,5,6,40,17,42
16436,1.25,42,30.42,59,193.13,6.75,11,29,2,35,3,6,40,17,42
16437,1.19,43,30.43,59,161.73,7.87,11,29,2,30,2,6,40,17,42
16438,1.19,44,30.43,61,155.7,4.5,11,29,2,25,4,6,40,17,42
16439,1.22,44,30.43,61,159.46,2.25,11,29,2,20,2,6,40,17,42
16440,1.19,43,30.43,62,140.64,6.75,11,29,2,15,5,6,40,17,42
16441,1.21,43,30.43,68,153.25,7.87,11,29,2,10,3,6,40,17,42
16442,1.18,42,30.43,75,155.43,7.87,11,29,2,5,2,6,40,17,42
16443,1.2,41,30.43,86,193.56,5.62,11,29,2,0,2,6,40,17,42
16444,1.22,41,30.43,97,129.01,5.62,11,29,1,55,2,6,40,17,42
16445,1.21,42,30.43,98,178.61,10.12,11,29,1,50,2,6,40,17,42
16446,1.19,42,30.43,98,170.47,12.37,11,29,1,45,2,6,40,17,42
16447,1.18,42,30.44,98,121.39,9.0,11,29,1,40,2,6,40,17,42
16448,1.2,42,30.44,98,184.58,3.37,11,29,1,35,4,6,40,17,42
16449,1.19,42,30.44,97,107.22,10.12,11,29,1,30,4,6,40,17,42
16450,1.19,41,30.44,97,164.38,5.62,11,29,1,25,5,6,40,17,42
16451,1.19,41,30.44,96,131.29,14.62,11,29,1,20,2,6,40,17,42
16452,1.17,40,30.44,93,172.82,5.62,11,29,1,15,2,6,40,17,42
16453,1.17,40,30.44,91,140.66,4.5,11,29,1,10,4,6,40,17,42
16454,1.21,40,30.44,86,90.05,6.75,11,29,1,5,2,6,40,17,42
16455,1.2,40,30.44,81,116.2,7.87,11,29,1,0,1,6,40,17,42
16456,1.2,39,30.44,80,112.76,6.75,11,29,0,55,1,6,40,17,42
16457,1.2,38,30.45,91,150.99,5.62,11,29,0,50,1,6,40,17,42
16458,1.21,39,30.45,93,174.75,6.75,11,29,0,45,2,6,40,17,42
16459,1.2,39,30.45,91,118.27,9.0,11,29,0,40,4,6,40,17,42
16460,1.17,39,30.45,86,118.11,3.37,11,29,0,35,1,6,40,17,42
16461,1.18,40,30.45,82,121.89,7.87,11,29,0,30,7,6,40,17,42
16462,1.21,41,30.45,77,142.81,10.12,11,29,0,25,5,6,40,17,42
16463,1.19,41,30.45,73,159.48,5.62,11,29,0,20,3,6,40,17,42
16464,1.18,42,30.46,62,86.06,3.37,11,29,0,15,2,6,40,17,42
16465,1.18,41,30.46,58,151.64,6.75,11,29,0,10,2,6,40,17,42
16466,1.19,41,30.46,57,184.95,7.87,11,29,0,5,7,6,40,17,42
16467,1.15,40,30.46,66,79.93,6.75,11,29,0,0,5,6,40,17,42
16468,1.2,40,30.46,77,122.94,10.12,11,28,23,55,7,6,39,17,42
16469,1.2,39,30.46,90,186.25,4.5,11,28,23,50,2,6,39,17,42
